Test Sector:
Device ID, Channel, Tile ID, trial, x, y, IMON, RMON, VCOMP
xorigincm, xfinalcm, xsteplengthcm, xsteps = 15.0666, 15.0666, 0, 49
yorigincm, yfinalcm, ysteplengthcm, nRepeat = 17.832, 30.168, 0.25, 5
0, 2, 4, 0, 0, 0, 0.200, 1.391, 0.004

1, 2, 5, 0, 0, 0, 0.260, 1.372, 0.004

0, 2, 4, 1, 0, 0, 0.210, 1.386, 0.004

1, 2, 5, 1, 0, 0, 0.260, 1.376, 0.004

0, 2, 4, 2, 0, 0, 0.200, 1.394, 0.004

1, 2, 5, 2, 0, 0, 0.260, 1.377, 0.004

0, 2, 4, 3, 0, 0, 0.210, 1.403, 0.004

1, 2, 5, 3, 0, 0, 0.260, 1.380, 0.004

0, 2, 4, 4, 0, 0, 0.210, 1.392, 0.004

1, 2, 5, 4, 0, 0, 0.260, 1.374, 0.004

0, 2, 4, 0, 15.0666, 17.832, 0.210, 1.395, 0.004

1, 2, 5, 0, 15.0666, 17.832, 0.260, 1.370, 0.004

0, 2, 4, 1, 15.0666, 17.832, 0.210, 1.400, 0.004

1, 2, 5, 1, 15.0666, 17.832, 0.260, 1.377, 0.004

0, 2, 4, 2, 15.0666, 17.832, 0.210, 1.398, 0.004

1, 2, 5, 2, 15.0666, 17.832, 0.260, 1.385, 0.004

0, 2, 4, 3, 15.0666, 17.832, 0.210, 1.396, 0.004

1, 2, 5, 3, 15.0666, 17.832, 0.260, 1.375, 0.004

0, 2, 4, 4, 15.0666, 17.832, 0.210, 1.397, 0.004

1, 2, 5, 4, 15.0666, 17.832, 0.260, 1.374, 0.004

0, 2, 4, 0, 15.0666, 18.082, 0.210, 1.395, 0.004

1, 2, 5, 0, 15.0666, 18.082, 0.260, 1.369, 0.004

0, 2, 4, 1, 15.0666, 18.082, 0.210, 1.397, 0.004

1, 2, 5, 1, 15.0666, 18.082, 0.270, 1.376, 0.004

0, 2, 4, 2, 15.0666, 18.082, 0.210, 1.394, 0.004

1, 2, 5, 2, 15.0666, 18.082, 0.270, 1.381, 0.004

0, 2, 4, 3, 15.0666, 18.082, 0.210, 1.394, 0.004

1, 2, 5, 3, 15.0666, 18.082, 0.260, 1.376, 0.004

0, 2, 4, 4, 15.0666, 18.082, 0.210, 1.386, 0.004

1, 2, 5, 4, 15.0666, 18.082, 0.260, 1.378, 0.004

0, 2, 4, 0, 15.0666, 18.332, 0.210, 1.384, 0.004

1, 2, 5, 0, 15.0666, 18.332, 0.270, 1.380, 0.004

0, 2, 4, 1, 15.0666, 18.332, 0.210, 1.394, 0.004

1, 2, 5, 1, 15.0666, 18.332, 0.270, 1.364, 0.004

0, 2, 4, 2, 15.0666, 18.332, 0.210, 1.397, 0.004

1, 2, 5, 2, 15.0666, 18.332, 0.260, 1.383, 0.004

0, 2, 4, 3, 15.0666, 18.332, 0.210, 1.393, 0.004

1, 2, 5, 3, 15.0666, 18.332, 0.260, 1.378, 0.004

0, 2, 4, 4, 15.0666, 18.332, 0.210, 1.401, 0.004

